time,dt,student,test
4884.239198,0.562526,S1,Final
4884.832976,0.593777,S1,Final
4885.426753,0.593777,S1,Final
4889.426936,0.625029,S1,Final
4889.95821,0.531274,S1,Final
4890.442607,0.484397,S1,Final
4890.973882,0.531274,S1,Final
4891.411402,0.43752,S1,Final
4892.020805,0.609403,S1,Final
4892.645833,0.625029,S1,Final
4893.145856,0.500023,S1,Final
4893.645879,0.500023,S1,Final
4894.286533,0.640654,S1,Final
4930.850707,0.515649,S1,Final
4931.428859,0.578151,S1,Final
4931.991384,0.562526,S1,Final
4965.680426,0.562526,S1,Final
4966.321081,0.640654,S1,Final
4966.836729,0.515649,S1,Final
4967.383629,0.5469,S1,Final
4967.993032,0.609403,S1,Final
4985.915728,0.500023,S1,Final
4986.462628,0.5469,S1,Final
4987.025153,0.562526,S1,Final
4991.415979,0.484397,S1,Final
4999.61948,0.796911,S1,Final
5005.557252,0.531274,S1,Final
5006.135403,0.578151,S1,Final
5006.6198,0.484397,S1,Final
5007.1667,0.5469,S1,Final
5007.7136,0.5469,S1,Final
5023.54245,0.531274,S1,Final
5024.104976,0.562526,S1,Final
5024.651876,0.5469,S1,Final
5025.261279,0.609403,S1,Final
5025.808179,0.5469,S1,Final
5026.355079,0.5469,S1,Final
5026.839476,0.484397,S1,Final
5027.339499,0.500023,S1,Final
5031.683448,0.625029,S1,Final
5032.324102,0.640654,S1,Final
5032.886628,0.562526,S1,Final
5035.918016,0.625029,S1,Final
5036.574296,0.65628,S1,Final
5052.403146,0.593777,S1,Final
5052.903169,0.500023,S1,Final
5053.48132,0.578151,S1,Final
5053.981343,0.500023,S1,Final
5064.82559,0.5469,S1,Final
5065.403741,0.578151,S1,Final
5065.997518,0.593777,S1,Final
5066.513167,0.515649,S1,Final
5067.091318,0.578151,S1,Final
5067.66947,0.578151,S1,Final
5068.247621,0.578151,S1,Final
5068.841398,0.593777,S1,Final
5069.325796,0.484397,S1,Final
5069.919573,0.593777,S1,Final
5070.482099,0.562526,S1,Final
5071.06025,0.578151,S1,Final
5071.622776,0.562526,S1,Final
5072.232179,0.609403,S1,Final
5075.247942,0.671906,S1,Final
5077.982442,0.625029,S1,Final
5078.466839,0.484397,S1,Final
5078.998113,0.531274,S1,Final
5092.233094,0.562526,S1,Final
5092.79562,0.562526,S1,Final
5093.420649,0.625029,S1,Final
5094.014426,0.593777,S1,Final
5094.623829,0.609403,S1,Final
5095.170729,0.5469,S1,Final
5244.72445,0.593777,S1,Final
5245.302601,0.578151,S1,Final
5245.786999,0.484397,S1,Final
5246.36515,0.578151,S1,Final
5246.974553,0.609403,S1,Final
5247.474576,0.500023,S1,Final
5248.00585,0.531274,S1,Final
5248.646504,0.640654,S1,Final
5258.350074,0.5469,S1,Final
5258.959476,0.609403,S1,Final
5259.568879,0.609403,S1,Final
5260.162657,0.593777,S1,Final
5260.725182,0.562526,S1,Final
5268.366157,0.578151,S1,Final
5269.006811,0.640654,S1,Final
5275.522735,0.531274,S1,Final
5276.100886,0.578151,S1,Final
5276.585283,0.484397,S1,Final
5277.163435,0.578151,S1,Final
5277.788463,0.625029,S1,Final
5278.397866,0.609403,S1,Final
5279.007269,0.609403,S1,Final
5279.663549,0.65628,S1,Final
5280.335455,0.671906,S1,Final
5280.960484,0.625029,S1,Final
5281.569886,0.609403,S1,Final
5282.148038,0.578151,S1,Final
5282.773067,0.625029,S1,Final
5283.304341,0.531274,S1,Final
5283.835615,0.531274,S1,Final
5284.460644,0.625029,S1,Final
5284.976292,0.515649,S1,Final
5285.601321,0.625029,S1,Final
5286.101344,0.500023,S1,Final
5286.632618,0.531274,S1,Final
5287.195144,0.562526,S1,Final
5287.663915,0.468771,S1,Final
5294.445476,0.468771,S1,Final
5295.039253,0.593777,S1,Final
5295.508024,0.468771,S1,Final
5296.008047,0.500023,S1,Final
5296.601825,0.593777,S1,Final
5297.117473,0.515649,S1,Final
5297.633122,0.515649,S1,Final
5298.25815,0.625029,S1,Final
5328.478284,0.5469,S1,Final
5329.072061,0.593777,S1,Final
5329.572084,0.500023,S1,Final
5330.134609,0.562526,S1,Final
5330.681509,0.5469,S1,Final
5335.119213,0.5469,S1,Final
5335.681738,0.562526,S1,Final
5336.213013,0.531274,S1,Final
5336.822416,0.609403,S1,Final
5337.447444,0.625029,S1,Final
5338.025596,0.578151,S1,Final
5338.588121,0.562526,S1,Final
5339.150647,0.562526,S1,Final
5339.713173,0.562526,S1,Final
5340.275699,0.562526,S1,Final
5340.869476,0.593777,S1,Final
5341.494504,0.625029,S1,Final
5342.119533,0.625029,S1,Final
5342.728936,0.609403,S1,Final
5343.307087,0.578151,S1,Final
5344.041496,0.734409,S1,Final
5348.479199,0.687531,S1,Final
5349.229234,0.750034,S1,Final
5349.963642,0.734409,S1,Final
5350.760554,0.796911,S1,Final
5367.18318,0.562526,S1,Final
5370.761469,0.625029,S1,Final
5371.245866,0.484397,S1,Final
5371.839643,0.593777,S1,Final
5372.355292,0.515649,S1,Final
5373.042824,0.687531,S1,Final
5373.527221,0.484397,S1,Final
5374.105372,0.578151,S1,Final
5374.746027,0.640654,S1,Final
5375.324178,0.578151,S1,Final
5376.027335,0.703157,S1,Final
5378.777461,0.484397,S1,Final
5379.277484,0.500023,S1,Final
5379.902513,0.625029,S1,Final
5382.621387,0.5469,S1,Final
5383.215164,0.593777,S1,Final
5383.840193,0.625029,S1,Final
5384.480847,0.640654,S1,Final
5384.996496,0.515649,S1,Final
5583.739968,0.500023,S1,Final
5584.286868,0.5469,S1,Final
5584.818143,0.531274,S1,Final
5585.41192,0.593777,S1,Final
5585.927568,0.515649,S1,Final
5586.474468,0.5469,S1,Final
5587.005743,0.531274,S1,Final
5609.178632,0.562526,S1,Final
5631.882797,0.484397,S1,Final
5642.414529,0.750034,S1,Final
5643.367697,0.953169,S1,Final
5644.180235,0.812537,S1,Final
5792.343267,0.671906,S1,Final
5795.515287,0.578151,S1,Final
5796.109064,0.593777,S1,Final
5796.734093,0.625029,S1,Final
5797.452876,0.718783,S1,Final
5798.171659,0.718783,S1,Final
5798.952944,0.781286,S1,Final
5819.235123,0.5469,S1,Final
5819.766397,0.531274,S1,Final
5820.26642,0.500023,S1,Final
5820.828946,0.562526,S1,Final
5864.487194,0.578151,S1,Final
5881.894241,0.500023,S1,Final
5882.378638,0.484397,S1,Final
5882.894287,0.515649,S1,Final
5883.409935,0.515649,S1,Final
5898.645008,0.5469,S1,Final
5899.145031,0.500023,S1,Final
5899.691931,0.5469,S1,Final
5900.223205,0.531274,S1,Final
5900.770105,0.5469,S1,Final
5901.285754,0.515649,S1,Final
5901.832654,0.5469,S1,Final
5909.583009,0.625029,S1,Final
5910.223663,0.640654,S1,Final
5910.833066,0.609403,S1,Final
5911.442469,0.609403,S1,Final
5912.004994,0.562526,S1,Final
5912.536269,0.531274,S1,Final
5913.176923,0.640654,S1,Final
5918.708426,0.531274,S1,Final
5919.255326,0.5469,S1,Final
5919.817852,0.562526,S1,Final
5920.349126,0.531274,S1,Final
5920.896026,0.5469,S1,Final
5921.458552,0.562526,S1,Final
5921.942949,0.484397,S1,Final
5922.505475,0.562526,S1,Final
5923.099252,0.593777,S1,Final
5923.552398,0.453146,S1,Final
5924.036795,0.484397,S1,Final
5924.536818,0.500023,S1,Final
5925.083718,0.5469,S1,Final
5925.693121,0.609403,S1,Final
5926.302524,0.609403,S1,Final
5926.86505,0.562526,S1,Final
5948.803554,0.5469,S1,Final
5949.319202,0.515649,S1,Final
5949.850477,0.531274,S1,Final
5950.413002,0.562526,S1,Final
5965.054298,0.5469,S1,Final
6106.857663,0.500023,S1,Final
6107.342061,0.484397,S1,Final
6121.889601,0.76566,S1,Final
6122.764642,0.87504,S1,Final
6125.436639,0.515649,S1,Final
6125.983539,0.5469,S1,Final
6126.577316,0.593777,S1,Final
6215.112619,0.87504,S1,Final
6216.112664,1.000046,S1,Final
6216.956453,0.843789,S1,Final
6235.488551,0.515649,S1,Final
6236.035451,0.5469,S1,Final
6264.583633,0.593777,S1,Final
6265.114907,0.531274,S1,Final
6265.72431,0.609403,S1,Final
6266.38059,0.65628,S1,Final
6266.92749,0.5469,S1,Final
6267.521267,0.593777,S1,Final
6268.005665,0.484397,S1,Final
6268.56819,0.562526,S1,Final
6295.772561,0.5469,S1,Final
6314.273407,0.515649,S1,Final
6314.77343,0.500023,S1,Final
6315.289079,0.515649,S1,Final
6315.851605,0.562526,S1,Final
6316.398505,0.5469,S1,Final
6316.992282,0.593777,S1,Final
6317.476679,0.484397,S1,Final
6318.039205,0.562526,S1,Final
6318.570479,0.531274,S1,Final
6319.101753,0.531274,S1,Final
6319.648654,0.5469,S1,Final
6320.148676,0.500023,S1,Final
6320.804956,0.65628,S1,Final
6321.304979,0.500023,S1,Final
6321.836254,0.531274,S1,Final
6322.430031,0.593777,S1,Final
6322.930054,0.500023,S1,Final
6328.3053,0.578151,S1,Final
6328.867826,0.562526,S1,Final
6359.88487,0.671906,S1,Final
6360.54115,0.65628,S1,Final
6405.683842,0.5469,S1,Final
6406.246367,0.562526,S1,Final
6406.762016,0.515649,S1,Final
6438.138452,0.593777,S1,Final
6438.732229,0.593777,S1,Final
6439.326007,0.593777,S1,Final
6439.904158,0.578151,S1,Final
6440.48231,0.578151,S1,Final
6441.02921,0.5469,S1,Final
6494.01601,0.515649,S1,Final
6499.094368,0.828163,S1,Final
6499.875653,0.781286,S1,Final
6516.126397,0.562526,S1,Final
6516.657671,0.531274,S1,Final
6517.298326,0.640654,S1,Final
6517.860852,0.562526,S1,Final
6518.48588,0.625029,S1,Final
6519.095283,0.609403,S1,Final
6521.814157,0.531274,S1,Final
6522.470438,0.65628,S1,Final
6536.658587,0.562526,S1,Final
6543.190136,0.578151,S1,Final
6543.783913,0.593777,S1,Final
6544.362065,0.578151,S1,Final
6544.908965,0.5469,S1,Final
6561.237837,0.562526,S1,Final
6561.784737,0.5469,S1,Final
6562.347263,0.562526,S1,Final
6562.956666,0.609403,S1,Final
6563.566069,0.609403,S1,Final
6564.14422,0.578151,S1,Final
6564.737997,0.593777,S1,Final
6576.316652,0.578151,S1,Final
6586.739004,0.609403,S1,Final
6587.30153,0.562526,S1,Final
6587.817179,0.515649,S1,Final
6588.379704,0.562526,S1,Final
6588.957856,0.578151,S1,Final
6589.520382,0.562526,S1,Final
6590.067282,0.5469,S1,Final
6590.69231,0.625029,S1,Final
6591.192333,0.500023,S1,Final
6591.754859,0.562526,S1,Final
6592.301759,0.5469,S1,Final
6592.817408,0.515649,S1,Final
6593.31743,0.500023,S1,Final
6593.879956,0.562526,S1,Final
6594.379979,0.500023,S1,Final
6594.895628,0.515649,S1,Final
6611.177623,0.484397,S1,Final
6614.568403,0.453146,S1,Final
6617.193523,0.500023,S1,Final
6617.646669,0.453146,S1,Final
6618.193569,0.5469,S1,Final
6624.412604,0.531274,S1,Final
6632.95987,0.484397,S1,Final
6633.50677,0.5469,S1,Final
6634.006793,0.500023,S1,Final
6634.49119,0.484397,S1,Final
6634.991213,0.500023,S1,Final
6635.47561,0.484397,S1,Final
6635.975633,0.500023,S1,Final
6636.491282,0.515649,S1,Final
6636.991305,0.500023,S1,Final
6637.491328,0.500023,S1,Final
6637.975725,0.484397,S1,Final
6638.413245,0.43752,S1,Final
6697.681583,0.65628,S1,Final
6780.060354,0.5469,S1,Final
6780.591628,0.531274,S1,Final
6781.216657,0.625029,S1,Final
6791.404623,0.609403,S1,Final
6791.920272,0.515649,S1,Final
6792.514049,0.593777,S1,Final
6793.060949,0.5469,S1,Final
6793.654726,0.593777,S1,Final
6794.154749,0.500023,S1,Final
6794.686023,0.531274,S1,Final
6795.232923,0.5469,S1,Final
6795.779823,0.5469,S1,Final
6803.530178,0.5469,S1,Final
6810.702381,0.640654,S1,Final
6811.43679,0.734409,S1,Final
6815.952622,0.531274,S1,Final
6816.452645,0.500023,S1,Final
6817.046422,0.593777,S1,Final
6817.608948,0.562526,S1,Final
6818.171473,0.562526,S1,Final
6818.733999,0.562526,S1,Final
6819.249648,0.515649,S1,Final
6819.780922,0.531274,S1,Final
6820.312196,0.531274,S1,Final
6820.874722,0.562526,S1,Final
6821.405996,0.531274,S1,Final
6821.952896,0.5469,S1,Final
6822.468545,0.515649,S1,Final
6823.046696,0.578151,S1,Final
6823.531094,0.484397,S1,Final
6827.70316,0.468771,S1,Final
6837.43798,0.500023,S1,Final
6837.953629,0.515649,S1,Final
6838.453652,0.500023,S1,Final
6839.016177,0.562526,S1,Final
6839.5162,0.500023,S1,Final
6840.094352,0.578151,S1,Final
6842.735098,0.531274,S1,Final
6843.266372,0.531274,S1,Final
6843.828898,0.562526,S1,Final
6844.422675,0.593777,S1,Final
6844.969575,0.5469,S1,Final
6845.547726,0.578151,S1,Final
6846.125878,0.578151,S1,Final
6846.688404,0.562526,S1,Final
6847.188426,0.500023,S1,Final
6847.750952,0.562526,S1,Final
6848.313478,0.562526,S1,Final
6848.876004,0.562526,S1,Final
6849.469781,0.593777,S1,Final
6856.798241,0.593777,S1,Final
6857.392019,0.593777,S1,Final
6857.938919,0.5469,S1,Final
6858.51707,0.578151,S1,Final
6859.157724,0.640654,S1,Final
6871.048894,0.609403,S1,Final
6871.627045,0.578151,S1,Final
6872.220822,0.593777,S1,Final
6872.798974,0.578151,S1,Final
6873.439628,0.640654,S1,Final
6873.970902,0.531274,S1,Final
6874.517802,0.5469,S1,Final
6875.080328,0.562526,S1,Final
6875.595977,0.515649,S1,Final
6876.158503,0.562526,S1,Final
6876.705403,0.5469,S1,Final
6877.221051,0.515649,S1,Final
6877.7367,0.515649,S1,Final
6878.2836,0.5469,S1,Final
6878.799248,0.515649,S1,Final
6879.346148,0.5469,S1,Final
6879.846171,0.500023,S1,Final
6880.408697,0.562526,S1,Final
6880.955597,0.5469,S1,Final
6881.486871,0.531274,S1,Final
6882.033772,0.5469,S1,Final
6882.643174,0.609403,S1,Final
6883.158823,0.515649,S1,Final
6883.705723,0.5469,S1,Final
6884.252623,0.5469,S1,Final
6884.768272,0.515649,S1,Final
6885.330797,0.562526,S1,Final
6885.877697,0.5469,S1,Final
6892.221738,0.5469,S1,Final
6898.628281,0.515649,S1,Final
6899.222058,0.593777,S1,Final
6899.722081,0.500023,S1,Final
6900.300233,0.578151,S1,Final
6900.78463,0.484397,S1,Final
6901.300278,0.515649,S1,Final
6901.831553,0.531274,S1,Final
6925.58264,0.562526,S1,Final
6926.176417,0.593777,S1,Final
6926.723317,0.5469,S1,Final
6927.4421,0.718783,S1,Final
6934.0049,0.500023,S1,Final
6934.504923,0.500023,S1,Final
6935.004946,0.500023,S1,Final
6935.614349,0.609403,S1,Final
6936.114372,0.500023,S1,Final
6936.583143,0.468771,S1,Final
6937.161295,0.578151,S1,Final
6937.676944,0.515649,S1,Final
6938.270721,0.593777,S1,Final
6938.848872,0.578151,S1,Final
6960.287354,0.687531,S1,Final
6961.021762,0.734409,S1,Final
6974.225492,0.5469,S1,Final
6974.772392,0.5469,S1,Final
6975.366169,0.593777,S1,Final
6975.94432,0.578151,S1,Final
6976.538098,0.593777,S1,Final
6977.053746,0.515649,S1,Final
6977.616272,0.562526,S1,Final
6978.178798,0.562526,S1,Final
6978.725698,0.5469,S1,Final
6979.272598,0.5469,S1,Final
6979.835124,0.562526,S1,Final
6980.397649,0.562526,S1,Final
6980.928924,0.531274,S1,Final
7094.856014,0.625029,S1,Final
7095.543545,0.687531,S1,Final
7096.231077,0.687531,S1,Final
7096.934234,0.703157,S1,Final
7155.546292,0.703157,S1,Final
7156.327578,0.781286,S1,Final
7190.45414,0.953169,S1,Final
7191.297928,0.843789,S1,Final
7246.378575,0.500023,S1,Final
7246.925475,0.5469,S1,Final
7247.534878,0.609403,S1,Final
7248.081778,0.5469,S1,Final
7248.613052,0.531274,S1,Final
7249.191203,0.578151,S1,Final
7253.628906,0.562526,S1,Final
7254.191432,0.562526,S1,Final
7254.769584,0.578151,S1,Final
7255.363361,0.593777,S1,Final
7255.910261,0.5469,S1,Final
7256.519664,0.609403,S1,Final
7257.08219,0.562526,S1,Final
7285.59912,0.562526,S1,Final
7295.037052,0.5469,S1,Final
7295.630829,0.593777,S1,Final
7296.255858,0.625029,S1,Final
7296.802758,0.5469,S1,Final
7297.334032,0.531274,S1,Final
7297.818429,0.484397,S1,Final
7301.146707,0.578151,S1,Final
7314.459816,0.5469,S1,Final
7315.022342,0.562526,S1,Final
7358.852473,0.562526,S1,Final
7368.462288,0.562526,S1,Final
7369.071691,0.609403,S1,Final
7369.58734,0.515649,S1,Final
7370.102988,0.515649,S1,Final
7370.68114,0.578151,S1,Final
7371.212414,0.531274,S1,Final
7371.806191,0.593777,S1,Final
7372.274963,0.468771,S1,Final
7372.86874,0.593777,S1,Final
7389.025729,0.5469,S1,Final
7389.494501,0.468771,S1,Final
7390.010149,0.515649,S1,Final
7390.525798,0.515649,S1,Final
7391.088324,0.562526,S1,Final
7391.557095,0.468771,S1,Final
7392.08837,0.531274,S1,Final
7392.604018,0.515649,S1,Final
7393.104041,0.500023,S1,Final
7393.650941,0.5469,S1,Final
7410.557965,0.593777,S1,Final
7411.104865,0.5469,S1,Final
7411.698642,0.593777,S1,Final
7412.276794,0.578151,S1,Final
7412.870571,0.593777,S1,Final
7413.417471,0.5469,S1,Final
7413.979997,0.562526,S1,Final
7414.511271,0.531274,S1,Final
7430.512003,0.625029,S1,Final
7458.388279,0.593777,S1,Final
7536.954376,0.578151,S1,Final
7537.532527,0.578151,S1,Final
7547.970505,0.625029,S1,Final
7548.642411,0.671906,S1,Final
7554.877071,0.578151,S1,Final
7555.470848,0.593777,S1,Final
7556.033374,0.562526,S1,Final
7556.70528,0.671906,S1,Final
7557.205303,0.500023,S1,Final
7557.767828,0.562526,S1,Final
7558.330354,0.562526,S1,Final
7558.846003,0.515649,S1,Final
7559.408529,0.562526,S1,Final
7559.955429,0.5469,S1,Final
7560.486703,0.531274,S1,Final
7561.127357,0.640654,S1,Final
7561.73676,0.609403,S1,Final
7562.346163,0.609403,S1,Final
7562.924314,0.578151,S1,Final
7574.565472,0.5469,S1,Final
7575.081121,0.515649,S1,Final
7575.628021,0.5469,S1,Final
7576.159295,0.531274,S1,Final
7576.69057,0.531274,S1,Final
7592.113151,0.5469,S1,Final
7592.581922,0.468771,S1,Final
7593.081945,0.500023,S1,Final
7593.613219,0.531274,S1,Final
7594.097616,0.484397,S1,Final
7596.753988,0.562526,S1,Final
7597.332139,0.578151,S1,Final
7601.144814,0.5469,S1,Final
7601.613585,0.468771,S1,Final
7602.238614,0.625029,S1,Final
7602.832391,0.593777,S1,Final
7603.394917,0.562526,S1,Final
7603.957443,0.562526,S1,Final
7604.504343,0.5469,S1,Final
7605.082494,0.578151,S1,Final
7605.613769,0.531274,S1,Final
7606.176294,0.562526,S1,Final
7611.739049,0.578151,S1,Final
7612.364078,0.625029,S1,Final
7613.035983,0.671906,S1,Final
7613.629761,0.593777,S1,Final
7616.379886,0.500023,S1,Final
7625.099036,0.5469,S1,Final
7625.73969,0.640654,S1,Final
7626.302216,0.562526,S1,Final
7630.427404,0.5469,S1,Final
7631.021182,0.593777,S1,Final
7631.614959,0.593777,S1,Final
7632.130607,0.515649,S1,Final
7637.130836,0.593777,S1,Final
7637.771491,0.640654,S1,Final
7638.365268,0.593777,S1,Final
7638.990296,0.625029,S1,Final
7639.505945,0.515649,S1,Final
7640.052845,0.5469,S1,Final
7640.662248,0.609403,S1,Final
7641.209148,0.5469,S1,Final
7647.178171,0.609403,S1,Final
7647.756323,0.578151,S1,Final
7648.271971,0.515649,S1,Final
7648.834497,0.562526,S1,Final
7649.365771,0.531274,S1,Final
7649.943923,0.578151,S1,Final
7650.443946,0.500023,S1,Final
7650.959594,0.515649,S1,Final
7651.506494,0.5469,S1,Final
7652.037769,0.531274,S1,Final
7652.537791,0.500023,S1,Final
7653.100317,0.562526,S1,Final
7673.538753,0.484397,S1,Final
7674.13253,0.593777,S1,Final
7674.67943,0.5469,S1,Final
7675.163827,0.484397,S1,Final
7679.71091,0.625029,S1,Final
7680.429693,0.718783,S1,Final
7681.117225,0.687531,S1,Final
7688.633194,0.625029,S1,Final
7689.195719,0.562526,S1,Final
7689.695742,0.500023,S1,Final
7707.727818,0.531274,S1,Final
7708.212215,0.484397,S1,Final
7708.790366,0.578151,S1,Final
7709.352892,0.562526,S1,Final
7723.212902,0.562526,S1,Final
7728.416265,0.65628,S1,Final
7729.103796,0.687531,S1,Final
7729.822579,0.718783,S1,Final
7730.463233,0.640654,S1,Final
7731.025759,0.562526,S1,Final
7731.588285,0.562526,S1,Final
7734.947814,0.453146,S1,Final
7740.135551,0.609403,S1,Final
7740.666826,0.531274,S1,Final
7741.244977,0.578151,S1,Final
7741.807503,0.562526,S1,Final
7744.58888,0.593777,S1,Final
7745.104529,0.515649,S1,Final
7747.901532,0.578151,S1,Final
7760.777121,0.625029,S1,Final
7773.230816,0.593777,S1,Final
7773.855845,0.625029,S1,Final
7774.465248,0.609403,S1,Final
7775.043399,0.578151,S1,Final
7775.590299,0.5469,S1,Final
7776.152825,0.562526,S1,Final
7776.652848,0.500023,S1,Final
7779.887371,0.500023,S1,Final
7780.418645,0.531274,S1,Final
7780.965545,0.5469,S1,Final
7781.481194,0.515649,S1,Final
7782.012468,0.531274,S1,Final
7782.528117,0.515649,S1,Final
7783.13752,0.609403,S1,Final
7817.185953,0.484397,S1,Final
7817.67035,0.484397,S1,Final
7818.248502,0.578151,S1,Final
7818.732899,0.484397,S1,Final
7819.326676,0.593777,S1,Final
7819.951705,0.625029,S1,Final
7820.51423,0.562526,S1,Final
7821.014253,0.500023,S1,Final
7821.639282,0.625029,S1,Final
7822.233059,0.593777,S1,Final
7822.795585,0.562526,S1,Final
7823.483116,0.687531,S1,Final
7844.140312,0.531274,S1,Final
7844.640335,0.500023,S1,Final
7845.249738,0.609403,S1,Final
7845.734135,0.484397,S1,Final
7854.984558,0.703157,S1,Final
7860.422307,0.593777,S1,Final
7864.20373,0.562526,S1,Final
7864.688128,0.484397,S1,Final
7887.329789,0.609403,S1,Final
7887.923566,0.593777,S1,Final
7888.470466,0.5469,S1,Final
7889.032992,0.562526,S1,Final
7905.330613,0.578151,S1,Final
7905.893139,0.562526,S1,Final
7906.440039,0.5469,S1,Final
7907.049442,0.609403,S1,Final
7907.643219,0.593777,S1,Final
7908.268247,0.625029,S1,Final
7942.441687,0.515649,S1,Final
7942.957335,0.515649,S1,Final
7943.504235,0.5469,S1,Final
7944.03551,0.531274,S1,Final
7944.598035,0.562526,S1,Final
7970.239834,0.687531,S1,Final
7978.45896,0.484397,S1,Final
7979.130866,0.671906,S1,Final
7997.397327,0.625029,S1,Final
7998.053607,0.65628,S1,Final
7998.694262,0.640654,S1,Final
8033.320847,0.500023,S1,Final
8033.977127,0.65628,S1,Final
8034.477149,0.500023,S1,Final
8058.634505,0.593777,S1,Final
8059.181405,0.5469,S1,Final
8059.759557,0.578151,S1,Final
8060.290831,0.531274,S1,Final
8060.853357,0.562526,S1,Final
8061.400257,0.5469,S1,Final
8061.962783,0.562526,S1,Final
8062.540934,0.578151,S1,Final
8063.040957,0.500023,S1,Final
8063.509728,0.468771,S1,Final
8069.900646,0.5469,S1,Final
8070.416295,0.515649,S1,Final
8070.97882,0.562526,S1,Final
8071.463217,0.484397,S1,Final
8071.947615,0.484397,S1,Final
8075.947798,0.609403,S1,Final
8076.541575,0.593777,S1,Final
8077.166604,0.625029,S1,Final
